ID;RegioS;Perioden;GemiddeldeVerkoopprijs_1
796;GM0483;2007JJ00;271451
797;GM0483;2008JJ00;320959
798;GM0483;2009JJ00;
799;GM0483;2010JJ00;
800;GM0483;2011JJ00;
801;GM0483;2012JJ00;
802;GM0483;2013JJ00;
803;GM0483;2014JJ00;
804;GM0483;2015JJ00;
805;GM0483;2016JJ00;
806;GM0483;2017JJ00;
807;GM0483;2018JJ00;
808;GM0483;2019JJ00;
809;GM0483;2020JJ00;
810;GM0483;2021JJ00;
811;GM0483;2022JJ00;
812;GM0361;1995JJ00;84638
813;GM0361;1996JJ00;91749
814;GM0361;1997JJ00;101826
815;GM0361;1998JJ00;111290
816;GM0361;1999JJ00;128127
817;GM0361;2000JJ00;141369
818;GM0361;2001JJ00;158305
819;GM0361;2002JJ00;178507
820;GM0361;2003JJ00;181514
821;GM0361;2004JJ00;185798
822;GM0361;2005JJ00;190238
823;GM0361;2006JJ00;203969
824;GM0361;2007JJ00;214349
825;GM0361;2008JJ00;219564
826;GM0361;2009JJ00;210024
827;GM0361;2010JJ00;211926
828;GM0361;2011JJ00;206264
829;GM0361;2012JJ00;201883
830;GM0361;2013JJ00;187931
831;GM0361;2014JJ00;195094
832;GM0361;2015JJ00;194809
833;GM0361;2016JJ00;214497
834;GM0361;2017JJ00;238071
835;GM0361;2018JJ00;262519
836;GM0361;2019JJ00;286883
837;GM0361;2020JJ00;313937
838;GM0361;2021JJ00;365446
839;GM0361;2022JJ00;399298
840;GM0141;1995JJ00;72108
841;GM0141;1996JJ00;75984
842;GM0141;1997JJ00;82409
843;GM0141;1998JJ00;90416
844;GM0141;1999JJ00;100990
845;GM0141;2000JJ00;120928
846;GM0141;2001JJ00;137626
847;GM0141;2002JJ00;148314
848;GM0141;2003JJ00;149677
849;GM0141;2004JJ00;155412
850;GM0141;2005JJ00;163863
851;GM0141;2006JJ00;174661
852;GM0141;2007JJ00;178376
853;GM0141;2008JJ00;172286
854;GM0141;2009JJ00;171564
855;GM0141;2010JJ00;172505
856;GM0141;2011JJ00;170489
857;GM0141;2012JJ00;171217
858;GM0141;2013JJ00;152775
859;GM0141;2014JJ00;164312
860;GM0141;2015JJ00;157127
861;GM0141;2016JJ00;169101
862;GM0141;2017JJ00;177040
863;GM0141;2018JJ00;191387
864;GM0141;2019JJ00;209973
865;GM0141;2020JJ00;222697
866;GM0141;2021JJ00;273244
867;GM0141;2022JJ00;293519
868;GM0034;1995JJ00;92546
869;GM0034;1996JJ00;102638
870;GM0034;1997JJ00;108957
871;GM0034;1998JJ00;112179
872;GM0034;1999JJ00;134684
873;GM0034;2000JJ00;157145
874;GM0034;2001JJ00;170565
875;GM0034;2002JJ00;188560
876;GM0034;2003JJ00;197749
877;GM0034;2004JJ00;196465
878;GM0034;2005JJ00;197747
879;GM0034;2006JJ00;208941
880;GM0034;2007JJ00;215482
881;GM0034;2008JJ00;223489
882;GM0034;2009JJ00;209689
883;GM0034;2010JJ00;205853
884;GM0034;2011JJ00;205127
885;GM0034;2012JJ00;192040
886;GM0034;2013JJ00;180357
887;GM0034;2014JJ00;188513
888;GM0034;2015JJ00;194953
889;GM0034;2016JJ00;206317
890;GM0034;2017JJ00;240518
891;GM0034;2018JJ00;272616
892;GM0034;2019JJ00;294284
893;GM0034;2020JJ00;330079
894;GM0034;2021JJ00;390714
895;GM0034;2022JJ00;439053
896;GM0484;1995JJ00;100965
897;GM0484;1996JJ00;112026
898;GM0484;1997JJ00;116687
899;GM0484;1998JJ00;125996
900;GM0484;1999JJ00;146359
901;GM0484;2000JJ00;181567
902;GM0484;2001JJ00;198489
903;GM0484;2002JJ00;203049
904;GM0484;2003JJ00;215776
905;GM0484;2004JJ00;213741
906;GM0484;2005JJ00;223145
907;GM0484;2006JJ00;236262
908;GM0484;2007JJ00;234586
909;GM0484;2008JJ00;248638
910;GM0484;2009JJ00;187425
911;GM0484;2010JJ00;193252
912;GM0484;2011JJ00;211847
913;GM0484;2012JJ00;198369
914;GM0484;2013JJ00;214234
915;GM0484;2014JJ00;224102
916;GM0484;2015JJ00;210948
917;GM0484;2016JJ00;223430
918;GM0484;2017JJ00;246886
919;GM0484;2018JJ00;269286
920;GM0484;2019JJ00;286500
921;GM0484;2020JJ00;320239
922;GM0484;2021JJ00;360031
923;GM0484;2022JJ00;411170
924;GM0741;1995JJ00;124220
925;GM0741;1996JJ00;148051
926;GM0741;1997JJ00;
927;GM0741;1998JJ00;
928;GM0741;1999JJ00;
929;GM0741;2000JJ00;
930;GM0741;2001JJ00;
931;GM0741;2002JJ00;
932;GM0741;2003JJ00;
933;GM0741;2004JJ00;
934;GM0741;2005JJ00;
935;GM0741;2006JJ00;
936;GM0741;2007JJ00;
937;GM0741;2008JJ00;
938;GM0741;2009JJ00;
939;GM0741;2010JJ00;
940;GM0741;2011JJ00;
941;GM0741;2012JJ00;
942;GM0741;2013JJ00;
943;GM0741;2014JJ00;
944;GM0741;2015JJ00;
945;GM0741;2016JJ00;
946;GM0741;2017JJ00;
947;GM0741;2018JJ00;
948;GM0741;2019JJ00;
949;GM0741;2020JJ00;
950;GM0741;2021JJ00;
951;GM0741;2022JJ00;
952;GM1723;1995JJ00;
953;GM1723;1996JJ00;
954;GM1723;1997JJ00;143765
955;GM1723;1998JJ00;176845
956;GM1723;1999JJ00;212194
957;GM1723;2000JJ00;279094
958;GM1723;2001JJ00;263608
959;GM1723;2002JJ00;270206
960;GM1723;2003JJ00;304739
961;GM1723;2004JJ00;300297
962;GM1723;2005JJ00;291493
963;GM1723;2006JJ00;355564
964;GM1723;2007JJ00;365341
965;GM1723;2008JJ00;326592
966;GM1723;2009JJ00;332111
967;GM1723;2010JJ00;297254
968;GM1723;2011JJ00;292151
969;GM1723;2012JJ00;277341
970;GM1723;2013JJ00;279286
971;GM1723;2014JJ00;276898
972;GM1723;2015JJ00;299679
973;GM1723;2016JJ00;291149
974;GM1723;2017JJ00;315979
975;GM1723;2018JJ00;345480
976;GM1723;2019JJ00;347848
977;GM1723;2020JJ00;390439
978;GM1723;2021JJ00;466144
979;GM1723;2022JJ00;525868
980;GM1959;1995JJ00;
981;GM1959;1996JJ00;
982;GM1959;1997JJ00;
983;GM1959;1998JJ00;
984;GM1959;1999JJ00;
985;GM1959;2000JJ00;
986;GM1959;2001JJ00;
987;GM1959;2002JJ00;
988;GM1959;2003JJ00;
989;GM1959;2004JJ00;
990;GM1959;2005JJ00;
991;GM1959;2006JJ00;
992;GM1959;2007JJ00;
993;GM1959;2008JJ00;
994;GM1959;2009JJ00;
995;GM1959;2010JJ00;
996;GM1959;2011JJ00;
997;GM1959;2012JJ00;
998;GM1959;2013JJ00;
999;GM1959;2014JJ00;
1000;GM1959;2015JJ00;
1001;GM1959;2016JJ00;
1002;GM1959;2017JJ00;
1003;GM1959;2018JJ00;
1004;GM1959;2019JJ00;291448
1005;GM1959;2020JJ00;319849
1006;GM1959;2021JJ00;357769
1007;GM1959;2022JJ00;402772
1008;GM0142;1995JJ00;97156
1009;GM0142;1996JJ00;127351
1010;GM0142;1997JJ00;141375
1011;GM0142;1998JJ00;148104
1012;GM0142;1999JJ00;135718
1013;GM0142;2000JJ00;208892
1014;GM0142;2001JJ00;
1015;GM0142;2002JJ00;
1016;GM0142;2003JJ00;
1017;GM0142;2004JJ00;
1018;GM0142;2005JJ00;
1019;GM0142;2006JJ00;
1020;GM0142;2007JJ00;
1021;GM0142;2008JJ00;
1022;GM0142;2009JJ00;
1023;GM0142;2010JJ00;
1024;GM0142;2011JJ00;
1025;GM0142;2012JJ00;
1026;GM0142;2013JJ00;
1027;GM0142;2014JJ00;
1028;GM0142;2015JJ00;
1029;GM0142;2016JJ00;
1030;GM0142;2017JJ00;
1031;GM0142;2018JJ00;
1032;GM0142;2019JJ00;
1033;GM0142;2020JJ00;
1034;GM0142;2021JJ00;
1035;GM0142;2022JJ00;
1036;GM1679;1995JJ00;97791
1037;GM1679;1996JJ00;110575
1038;GM1679;1997JJ00;115704
1039;GM1679;1998JJ00;136267
1040;GM1679;1999JJ00;140353
1041;GM1679;2000JJ00;169937
1042;GM1679;2001JJ00;170463
1043;GM1679;2002JJ00;185087
1044;GM1679;2003JJ00;185826
1045;GM1679;2004JJ00;188546
1046;GM1679;2005JJ00;186751
1047;GM1679;2006JJ00;186527
1048;GM1679;2007JJ00;
1049;GM1679;2008JJ00;
1050;GM1679;2009JJ00;
1051;GM1679;2010JJ00;
1052;GM1679;2011JJ00;
1053;GM1679;2012JJ00;
1054;GM1679;2013JJ00;
1055;GM1679;2014JJ00;
1056;GM1679;2015JJ00;
1057;GM1679;2016JJ00;
1058;GM1679;2017JJ00;
1059;GM1679;2018JJ00;
1060;GM1679;2019JJ00;
1061;GM1679;2020JJ00;
1062;GM1679;2021JJ00;
1063;GM1679;2022JJ00;
1064;GM0060;1995JJ00;88893
1065;GM0060;1996JJ00;74560
1066;GM0060;1997JJ00;91752
1067;GM0060;1998JJ00;108159
1068;GM0060;1999JJ00;118170
1069;GM0060;2000JJ00;161227
1070;GM0060;2001JJ00;135235
1071;GM0060;2002JJ00;159701
1072;GM0060;2003JJ00;159645
1073;GM0060;2004JJ00;174771
1074;GM0060;2005JJ00;206699
1075;GM0060;2006JJ00;190249
1076;GM0060;2007JJ00;207912
1077;GM0060;2008JJ00;210325
1078;GM0060;2009JJ00;198673
1079;GM0060;2010JJ00;207460
1080;GM0060;2011JJ00;204085
1081;GM0060;2012JJ00;181521
1082;GM0060;2013JJ00;215026
1083;GM0060;2014JJ00;198338
1084;GM0060;2015JJ00;178284
1085;GM0060;2016JJ00;252680
1086;GM0060;2017JJ00;251805
1087;GM0060;2018JJ00;259821
1088;GM0060;2019JJ00;321196
1089;GM0060;2020JJ00;346924
1090;GM0060;2021JJ00;345157
1091;GM0060;2022JJ00;388696
1092;GM0306;1995JJ00;126682
1093;GM0306;1996JJ00;156784
1094;GM0306;1997JJ00;169643
1095;GM0306;1998JJ00;191675
1096;GM0306;1999JJ00;185992
1097;GM0306;2000JJ00;265472
1098;GM0306;2001JJ00;258365
1099;GM0306;2002JJ00;325381
1100;GM0306;2003JJ00;303030
1101;GM0306;2004JJ00;266476
1102;GM0306;2005JJ00;349557
1103;GM0306;2006JJ00;
1104;GM0306;2007JJ00;
1105;GM0306;2008JJ00;
1106;GM0306;2009JJ00;
1107;GM0306;2010JJ00;
1108;GM0306;2011JJ00;
1109;GM0306;2012JJ00;
1110;GM0306;2013JJ00;
1111;GM0306;2014JJ00;
1112;GM0306;2015JJ00;
1113;GM0306;2016JJ00;
1114;GM0306;2017JJ00;
1115;GM0306;2018JJ00;
1116;GM0306;2019JJ00;
1117;GM0306;2020JJ00;
1118;GM0306;2021JJ00;
1119;GM0306;2022JJ00;
1120;GM0307;1995JJ00;107823
1121;GM0307;1996JJ00;117857
1122;GM0307;1997JJ00;129387
1123;GM0307;1998JJ00;143880
1124;GM0307;1999JJ00;166995
1125;GM0307;2000JJ00;198085
1126;GM0307;2001JJ00;217625
1127;GM0307;2002JJ00;224999
1128;GM0307;2003JJ00;223620
1129;GM0307;2004JJ00;233132
1130;GM0307;2005JJ00;240428
1131;GM0307;2006JJ00;249382
1132;GM0307;2007JJ00;258568
1133;GM0307;2008JJ00;274327
1134;GM0307;2009JJ00;255681
1135;GM0307;2010JJ00;269044
1136;GM0307;2011JJ00;261404
1137;GM0307;2012JJ00;245953
1138;GM0307;2013JJ00;233493
1139;GM0307;2014JJ00;243723
1140;GM0307;2015JJ00;240857
1141;GM0307;2016JJ00;262805
1142;GM0307;2017JJ00;296863
1143;GM0307;2018JJ00;340318
1144;GM0307;2019JJ00;358651
1145;GM0307;2020JJ00;379129
1146;GM0307;2021JJ00;416892
1147;GM0307;2022JJ00;468507
1148;GM0198;1995JJ00;105235
1149;GM0198;1996JJ00;116663
1150;GM0198;1997JJ00;122112
1151;GM0198;1998JJ00;123562
1152;GM0198;1999JJ00;
1153;GM0198;2000JJ00;
1154;GM0198;2001JJ00;
1155;GM0198;2002JJ00;
1156;GM0198;2003JJ00;
1157;GM0198;2004JJ00;
1158;GM0198;2005JJ00;
1159;GM0198;2006JJ00;
1160;GM0198;2007JJ00;
1161;GM0198;2008JJ00;
1162;GM0198;2009JJ00;
1163;GM0198;2010JJ00;
1164;GM0198;2011JJ00;
1165;GM0198;2012JJ00;
1166;GM0198;2013JJ00;
1167;GM0198;2014JJ00;
1168;GM0198;2015JJ00;
1169;GM0198;2016JJ00;
1170;GM0198;2017JJ00;
1171;GM0198;2018JJ00;
1172;GM0198;2019JJ00;
1173;GM0198;2020JJ00;
1174;GM0198;2021JJ00;
1175;GM0198;2022JJ00;
1176;GM0362;1995JJ00;110371
1177;GM0362;1996JJ00;120575
1178;GM0362;1997JJ00;138260
1179;GM0362;1998JJ00;160015
1180;GM0362;1999JJ00;199951
1181;GM0362;2000JJ00;244012
1182;GM0362;2001JJ00;264902
1183;GM0362;2002JJ00;270571
1184;GM0362;2003JJ00;264715
1185;GM0362;2004JJ00;274697
1186;GM0362;2005JJ00;286003
1187;GM0362;2006JJ00;295680
1188;GM0362;2007JJ00;318682
1189;GM0362;2008JJ00;337305
1190;GM0362;2009JJ00;308892
1191;GM0362;2010JJ00;312791
1192;GM0362;2011JJ00;318466
1193;GM0362;2012JJ00;306621
1194;GM0362;2013JJ00;280407
1195;GM0362;2014JJ00;305619
1196;GM0362;2015JJ00;331763
1197;GM0362;2016JJ00;363088
1198;GM0362;2017JJ00;420478
1199;GM0362;2018JJ00;474669
1200;GM0362;2019JJ00;525247
1201;GM0362;2020JJ00;534717
1202;GM0362;2021JJ00;625658
1203;GM0362;2022JJ00;658372
1204;GM0363;1995JJ00;98008
1205;GM0363;1996JJ00;110420
1206;GM0363;1997JJ00;126024
1207;GM0363;1998JJ00;151254
1208;GM0363;1999JJ00;189227
1209;GM0363;2000JJ00;224938
1210;GM0363;2001JJ00;247082
1211;GM0363;2002JJ00;251413
1212;GM0363;2003JJ00;231768
1213;GM0363;2004JJ00;227679
1214;GM0363;2005JJ00;238189
1215;GM0363;2006JJ00;257215
1216;GM0363;2007JJ00;285587
1217;GM0363;2008JJ00;305206
1218;GM0363;2009JJ00;280670
1219;GM0363;2010JJ00;281206
1220;GM0363;2011JJ00;284668
1221;GM0363;2012JJ00;270507
1222;GM0363;2013JJ00;256308
1223;GM0363;2014JJ00;272438
1224;GM0363;2015JJ00;303925
1225;GM0363;2016JJ00;358976
1226;GM0363;2017JJ00;407670
1227;GM0363;2018JJ00;460751
1228;GM0363;2019JJ00;484995
1229;GM0363;2020JJ00;510919
1230;GM0363;2021JJ00;569890
1231;GM0363;2022JJ00;620954
1232;GM0364;1995JJ00;94136
1233;GM0364;1996JJ00;96752
1234;GM0364;1997JJ00;101988
1235;GM0364;1998JJ00;104506
1236;GM0364;1999JJ00;149228
1237;GM0364;2000JJ00;163622
1238;GM0364;2001JJ00;206760
1239;GM0364;2002JJ00;229583
1240;GM0364;2003JJ00;190488
1241;GM0364;2004JJ00;197203
1242;GM0364;2005JJ00;219840
1243;GM0364;2006JJ00;209838
1244;GM0364;2007JJ00;244555
1245;GM0364;2008JJ00;246431
1246;GM0364;2009JJ00;197245
1247;GM0364;2010JJ00;223475
1248;GM0364;2011JJ00;
1249;GM0364;2012JJ00;
1250;GM0364;2013JJ00;
1251;GM0364;2014JJ00;
1252;GM0364;2015JJ00;
1253;GM0364;2016JJ00;
1254;GM0364;2017JJ00;
1255;GM0364;2018JJ00;
1256;GM0364;2019JJ00;
1257;GM0364;2020JJ00;
1258;GM0364;2021JJ00;
1259;GM0364;2022JJ00;
1260;GM0199;1995JJ00;93485
1261;GM0199;1996JJ00;120437
1262;GM0199;1997JJ00;136359
1263;GM0199;1998JJ00;132375
1264;GM0199;1999JJ00;160114
1265;GM0199;2000JJ00;187234
1266;GM0199;2001JJ00;226368
1267;GM0199;2002JJ00;252250
1268;GM0199;2003JJ00;186298
1269;GM0199;2004JJ00;232725
1270;GM0199;2005JJ00;
1271;GM0199;2006JJ00;
1272;GM0199;2007JJ00;
1273;GM0199;2008JJ00;
1274;GM0199;2009JJ00;
1275;GM0199;2010JJ00;
1276;GM0199;2011JJ00;
1277;GM0199;2012JJ00;
1278;GM0199;2013JJ00;
1279;GM0199;2014JJ00;
1280;GM0199;2015JJ00;
1281;GM0199;2016JJ00;
1282;GM0199;2017JJ00;
1283;GM0199;2018JJ00;
1284;GM0199;2019JJ00;
1285;GM0199;2020JJ00;
1286;GM0199;2021JJ00;
1287;GM0199;2022JJ00;
1288;GM0105;1995JJ00;103300
1289;GM0105;1996JJ00;116129
1290;GM0105;1997JJ00;103194
1291;GM0105;1998JJ00;
1292;GM0105;1999JJ00;
1293;GM0105;2000JJ00;
1294;GM0105;2001JJ00;
1295;GM0105;2002JJ00;
1296;GM0105;2003JJ00;
1297;GM0105;2004JJ00;
1298;GM0105;2005JJ00;
1299;GM0105;2006JJ00;
1300;GM0105;2007JJ00;
1301;GM0105;2008JJ00;
1302;GM0105;2009JJ00;
1303;GM0105;2010JJ00;
1304;GM0105;2011JJ00;
1305;GM0105;2012JJ00;
1306;GM0105;2013JJ00;
1307;GM0105;2014JJ00;
1308;GM0105;2015JJ00;
1309;GM0105;2016JJ00;
1310;GM0105;2017JJ00;
1311;GM0105;2018JJ00;
1312;GM0105;2019JJ00;
1313;GM0105;2020JJ00;
1314;GM0105;2021JJ00;
1315;GM0105;2022JJ00;
1316;GM0366;1995JJ00;85235
1317;GM0366;1996JJ00;93961
1318;GM0366;1997JJ00;113344
1319;GM0366;1998JJ00;124096
1320;GM0366;1999JJ00;145181
1321;GM0366;2000JJ00;174154
1322;GM0366;2001JJ00;186422
1323;GM0366;2002JJ00;192936
1324;GM0366;2003JJ00;207238
1325;GM0366;2004JJ00;207360
1326;GM0366;2005JJ00;228171
1327;GM0366;2006JJ00;225820
1328;GM0366;2007JJ00;227336
1329;GM0366;2008JJ00;250308
1330;GM0366;2009JJ00;217520
1331;GM0366;2010JJ00;199918
1332;GM0366;2011JJ00;214838
1333;GM0366;2012JJ00;
1334;GM0366;2013JJ00;
1335;GM0366;2014JJ00;
1336;GM0366;2015JJ00;
1337;GM0366;2016JJ00;
1338;GM0366;2017JJ00;
1339;GM0366;2018JJ00;
1340;GM0366;2019JJ00;
1341;GM0366;2020JJ00;
1342;GM0366;2021JJ00;
1343;GM0366;2022JJ00;
1344;GM0200;1995JJ00;100024
1345;GM0200;1996JJ00;109968
1346;GM0200;1997JJ00;122534
1347;GM0200;1998JJ00;136409
1348;GM0200;1999JJ00;156702
1349;GM0200;2000JJ00;192227
1350;GM0200;2001JJ00;210654
1351;GM0200;2002JJ00;213442
1352;GM0200;2003JJ00;220285
1353;GM0200;2004JJ00;230944
1354;GM0200;2005JJ00;243423
1355;GM0200;2006JJ00;254550
1356;GM0200;2007JJ00;263858
1357;GM0200;2008JJ00;260812
1358;GM0200;2009JJ00;238914
1359;GM0200;2010JJ00;239224
1360;GM0200;2011JJ00;243583
1361;GM0200;2012JJ00;230535
1362;GM0200;2013JJ00;204898
1363;GM0200;2014JJ00;214203
1364;GM0200;2015JJ00;219569
1365;GM0200;2016JJ00;227978
1366;GM0200;2017JJ00;252463
1367;GM0200;2018JJ00;275434
1368;GM0200;2019JJ00;287155
1369;GM0200;2020JJ00;316006
1370;GM0200;2021JJ00;379364
1371;GM0200;2022JJ00;420466
1372;GM0003;1995JJ00;63239
1373;GM0003;1996JJ00;63839
1374;GM0003;1997JJ00;75184
1375;GM0003;1998JJ00;77023
1376;GM0003;1999JJ00;80202
1377;GM0003;2000JJ00;93688
1378;GM0003;2001JJ00;112452
1379;GM0003;2002JJ00;126843
1380;GM0003;2003JJ00;141034
1381;GM0003;2004JJ00;153787
1382;GM0003;2005JJ00;162537
1383;GM0003;2006JJ00;150387
1384;GM0003;2007JJ00;161195
1385;GM0003;2008JJ00;179629
1386;GM0003;2009JJ00;159694
1387;GM0003;2010JJ00;167311
1388;GM0003;2011JJ00;171155
1389;GM0003;2012JJ00;151738
1390;GM0003;2013JJ00;141286
1391;GM0003;2014JJ00;146861
1392;GM0003;2015JJ00;146925
1393;GM0003;2016JJ00;164504
1394;GM0003;2017JJ00;174924
1395;GM0003;2018JJ00;192439
1396;GM0003;2019JJ00;194795
1397;GM0003;2020JJ00;204754
1398;GM0003;2021JJ00;
1399;GM0003;2022JJ00;
1400;GM0885;1995JJ00;119162
1401;GM0885;1996JJ00;112834
1402;GM0885;1997JJ00;141654
1403;GM0885;1998JJ00;151948
1404;GM0885;1999JJ00;164240
1405;GM0885;2000JJ00;188990
1406;GM0885;2001JJ00;183610
1407;GM0885;2002JJ00;195137
1408;GM0885;2003JJ00;231565
1409;GM0885;2004JJ00;220243
1410;GM0885;2005JJ00;227055
1411;GM0885;2006JJ00;236324
1412;GM0885;2007JJ00;240021
1413;GM0885;2008JJ00;274057
1414;GM0885;2009JJ00;198916
1415;GM0885;2010JJ00;
1416;GM0885;2011JJ00;
1417;GM0885;2012JJ00;
1418;GM0885;2013JJ00;
1419;GM0885;2014JJ00;
1420;GM0885;2015JJ00;
1421;GM0885;2016JJ00;
1422;GM0885;2017JJ00;
1423;GM0885;2018JJ00;
1424;GM0885;2019JJ00;
1425;GM0885;2020JJ00;
1426;GM0885;2021JJ00;
1427;GM0885;2022JJ00;
1428;GM0649;1995JJ00;65405
1429;GM0649;1996JJ00;79146
1430;GM0649;1997JJ00;
1431;GM0649;1998JJ00;
1432;GM0649;1999JJ00;
1433;GM0649;2000JJ00;
1434;GM0649;2001JJ00;
1435;GM0649;2002JJ00;
1436;GM0649;2003JJ00;
1437;GM0649;2004JJ00;
1438;GM0649;2005JJ00;
1439;GM0649;2006JJ00;
1440;GM0649;2007JJ00;
1441;GM0649;2008JJ00;
1442;GM0649;2009JJ00;
1443;GM0649;2010JJ00;
1444;GM0649;2011JJ00;
1445;GM0649;2012JJ00;
1446;GM0649;2013JJ00;
1447;GM0649;2014JJ00;
1448;GM0649;2015JJ00;
1449;GM0649;2016JJ00;
1450;GM0649;2017JJ00;
1451;GM0649;2018JJ00;
1452;GM0649;2019JJ00;
1453;GM0649;2020JJ00;
1454;GM0649;2021JJ00;
1455;GM0649;2022JJ00;
1456;GM0202;1995JJ00;80240
1457;GM0202;1996JJ00;87221
1458;GM0202;1997JJ00;97326
1459;GM0202;1998JJ00;111416
1460;GM0202;1999JJ00;129059
1461;GM0202;2000JJ00;149386
1462;GM0202;2001JJ00;164376
1463;GM0202;2002JJ00;172213
1464;GM0202;2003JJ00;179682
1465;GM0202;2004JJ00;186810
1466;GM0202;2005JJ00;188779
1467;GM0202;2006JJ00;196732
1468;GM0202;2007JJ00;203549
1469;GM0202;2008JJ00;219351
1470;GM0202;2009JJ00;200876
1471;GM0202;2010JJ00;204498
1472;GM0202;2011JJ00;212747
1473;GM0202;2012JJ00;205702
1474;GM0202;2013JJ00;189517
1475;GM0202;2014JJ00;190551
1476;GM0202;2015JJ00;199528
1477;GM0202;2016JJ00;205816
1478;GM0202;2017JJ00;221424
1479;GM0202;2018JJ00;249290
1480;GM0202;2019JJ00;260635
1481;GM0202;2020JJ00;279571
1482;GM0202;2021JJ00;344738
1483;GM0202;2022JJ00;383699
1484;GM0106;1995JJ00;75013
1485;GM0106;1996JJ00;81232
1486;GM0106;1997JJ00;80947
1487;GM0106;1998JJ00;88505
1488;GM0106;1999JJ00;102768
1489;GM0106;2000JJ00;120177
1490;GM0106;2001JJ00;131365
1491;GM0106;2002JJ00;145777
1492;GM0106;2003JJ00;149765
1493;GM0106;2004JJ00;159401
1494;GM0106;2005JJ00;168939
1495;GM0106;2006JJ00;180645
1496;GM0106;2007JJ00;184287
1497;GM0106;2008JJ00;186792
1498;GM0106;2009JJ00;184050
1499;GM0106;2010JJ00;186206
1500;GM0106;2011JJ00;182993
1501;GM0106;2012JJ00;182530
1502;GM0106;2013JJ00;172090
1503;GM0106;2014JJ00;175497
1504;GM0106;2015JJ00;183838
1505;GM0106;2016JJ00;190911
1506;GM0106;2017JJ00;199135
1507;GM0106;2018JJ00;213612
1508;GM0106;2019JJ00;228658
1509;GM0106;2020JJ00;250572
1510;GM0106;2021JJ00;301082
1511;GM0106;2022JJ00;330027
1512;GM0743;1995JJ00;99123
1513;GM0743;1996JJ00;125457
1514;GM0743;1997JJ00;146036
1515;GM0743;1998JJ00;154023
1516;GM0743;1999JJ00;172245
1517;GM0743;2000JJ00;205914
1518;GM0743;2001JJ00;212491
1519;GM0743;2002JJ00;238882
1520;GM0743;2003JJ00;251999
1521;GM0743;2004JJ00;244880
1522;GM0743;2005JJ00;282994
1523;GM0743;2006JJ00;263722
1524;GM0743;2007JJ00;298471
1525;GM0743;2008JJ00;337319
1526;GM0743;2009JJ00;298684
1527;GM0743;2010JJ00;292281
1528;GM0743;2011JJ00;293181
1529;GM0743;2012JJ00;245317
1530;GM0743;2013JJ00;249721
1531;GM0743;2014JJ00;247823
1532;GM0743;2015JJ00;264697
1533;GM0743;2016JJ00;268162
1534;GM0743;2017JJ00;292594
1535;GM0743;2018JJ00;290117
1536;GM0743;2019JJ00;334156
1537;GM0743;2020JJ00;342335
1538;GM0743;2021JJ00;379682
1539;GM0743;2022JJ00;429888
1540;GM0143;1995JJ00;87413
1541;GM0143;1996JJ00;91155
1542;GM0143;1997JJ00;97384
1543;GM0143;1998JJ00;120960
1544;GM0143;1999JJ00;146467
1545;GM0143;2000JJ00;167291
1546;GM0143;2001JJ00;
1547;GM0143;2002JJ00;
1548;GM0143;2003JJ00;
1549;GM0143;2004JJ00;
1550;GM0143;2005JJ00;
1551;GM0143;2006JJ00;
1552;GM0143;2007JJ00;
1553;GM0143;2008JJ00;
1554;GM0143;2009JJ00;
1555;GM0143;2010JJ00;
1556;GM0143;2011JJ00;
1557;GM0143;2012JJ00;
1558;GM0143;2013JJ00;
1559;GM0143;2014JJ00;
1560;GM0143;2015JJ00;
1561;GM0143;2016JJ00;
1562;GM0143;2017JJ00;
1563;GM0143;2018JJ00;
1564;GM0143;2019JJ00;
1565;GM0143;2020JJ00;
1566;GM0143;2021JJ00;
1567;GM0143;2022JJ00;
1568;GM0650;1995JJ00;63721
1569;GM0650;1996JJ00;70599
1570;GM0650;1997JJ00;81871
1571;GM0650;1998JJ00;71074
1572;GM0650;1999JJ00;79250
1573;GM0650;2000JJ00;91784
1574;GM0650;2001JJ00;111502
1575;GM0650;2002JJ00;122890
1576;GM0650;2003JJ00;
1577;GM0650;2004JJ00;
1578;GM0650;2005JJ00;
1579;GM0650;2006JJ00;
1580;GM0650;2007JJ00;
1581;GM0650;2008JJ00;
1582;GM0650;2009JJ00;
1583;GM0650;2010JJ00;
1584;GM0650;2011JJ00;
1585;GM0650;2012JJ00;
1586;GM0650;2013JJ00;
1587;GM0650;2014JJ00;
1588;GM0650;2015JJ00;
1589;GM0650;2016JJ00;
1590;GM0650;2017JJ00;
1591;GM0650;2018JJ00;
1592;GM0650;2019JJ00;
1593;GM0650;2020JJ00;
1594;GM0650;2021JJ00;
1595;GM0650;2022JJ00;
1596;GM0744;1995JJ00;118689
1597;GM0744;1996JJ00;124574
1598;GM0744;1997JJ00;190352
1599;GM0744;1998JJ00;160552
1600;GM0744;1999JJ00;170309
1601;GM0744;2000JJ00;205439
1602;GM0744;2001JJ00;244477
1603;GM0744;2002JJ00;273442
1604;GM0744;2003JJ00;231338
1605;GM0744;2004JJ00;256334
1606;GM0744;2005JJ00;299513
1607;GM0744;2006JJ00;265515
1608;GM0744;2007JJ00;265121
1609;GM0744;2008JJ00;296111
1610;GM0744;2009JJ00;273334
1611;GM0744;2010JJ00;268023
1612;GM0744;2011JJ00;292993
1613;GM0744;2012JJ00;263403
1614;GM0744;2013JJ00;242549
1615;GM0744;2014JJ00;251776
